297	2010-06-27 00:00:00.0	3
2493	2010-06-27 00:00:00.0	3
2509	2010-06-27 00:00:00.0	5
1858	2010-06-27 00:00:00.0	3
1849	2010-06-27 00:00:00.0	6
NULL	2010-06-27 00:00:00.0	2
2536	2010-06-27 00:00:00.0	4
1817	2010-06-27 00:00:00.0	1
450	2010-06-27 00:00:00.0	1
1819	2010-06-27 00:00:00.0	5
223	2010-06-27 00:00:00.0	3
2515	2010-06-27 00:00:00.0	3
1815	2010-06-27 00:00:00.0	1
2502	2010-06-27 00:00:00.0	3
2517	2010-06-27 00:00:00.0	5
2529	2010-06-27 00:00:00.0	5
1901	2010-07-03 00:00:00.0	3
2525	2010-07-03 00:00:00.0	2
1837	2010-07-03 00:00:00.0	7
2596	2010-07-03 00:00:00.0	7
2515	2010-07-03 00:00:00.0	2
2610	2010-07-03 00:00:00.0	3
2493	2010-07-03 00:00:00.0	3
2514	2010-07-03 00:00:00.0	1
2519	2010-07-04 00:00:00.0	1
2405	2010-07-04 00:00:00.0	6
2253	2010-07-04 00:00:00.0	6
2309	2010-07-04 00:00:00.0	6
1806	2010-07-04 00:00:00.0	1
1865	2010-07-04 00:00:00.0	4
NULL	2010-07-04 00:00:00.0	1
NULL	2010-07-04 00:00:00.0	1
1423	2010-07-04 00:00:00.0	4
2364	2010-07-04 00:00:00.0	2
2403	2010-07-04 00:00:00.0	1
2403	2010-07-04 00:00:00.0	1
680	2010-07-09 00:00:00.0	7
90	2010-07-09 00:00:00.0	3
2386	2010-07-09 00:00:00.0	6
1862	2010-07-09 00:00:00.0	5
2501	2010-07-09 00:00:00.0	7
2506	2010-07-10 00:00:00.0	1
2502	2010-07-10 00:00:00.0	1
1820	2010-07-10 00:00:00.0	1
1834	2010-07-10 00:00:00.0	1
1841	2010-07-10 00:00:00.0	1
1837	2010-07-10 00:00:00.0	1
1836	2010-07-10 00:00:00.0	1
568	2010-07-10 00:00:00.0	1
NULL	2010-07-11 00:00:00.0	3
NULL	2010-07-11 00:00:00.0	1
2112	2010-07-11 00:00:00.0	3
2500	2010-07-16 00:00:00.0	6
2503	2010-07-16 00:00:00.0	6
2509	2010-07-16 00:00:00.0	2
615	2010-07-17 00:00:00.0	1
1829	2010-07-19 00:00:00.0	1
2388	2010-07-19 00:00:00.0	3
142	2010-07-19 00:00:00.0	7
2494	2010-07-19 00:00:00.0	3
1808	2010-07-23 00:00:00.0	2
2263	2010-07-23 00:00:00.0	3
2493	2010-07-23 00:00:00.0	3
2493	2010-07-23 00:00:00.0	3
1828	2010-07-23 00:00:00.0	7
2532	2010-07-24 00:00:00.0	1
2090	2010-07-24 00:00:00.0	1
404	2010-07-24 00:00:00.0	2
296	2010-07-24 00:00:00.0	6
NULL	2010-07-25 00:00:00.0	5
229	2010-07-25 00:00:00.0	1
2197	2010-07-25 00:00:00.0	NULL
2519	2010-07-30 00:00:00.0	3
2559	2010-07-30 00:00:00.0	1
2559	2010-07-30 00:00:00.0	1
3087	2010-07-30 00:00:00.0	1
2802	2010-07-31 00:00:00.0	3
2127	2010-07-31 00:00:00.0	1
2482	2010-07-31 00:00:00.0	1
2127	2010-07-31 00:00:00.0	1
2179	2010-07-31 00:00:00.0	1
1825	2010-07-31 00:00:00.0	1
1819	2010-07-31 00:00:00.0	1
2514	2010-07-31 00:00:00.0	6
2536	2010-07-31 00:00:00.0	1
2516	2010-08-06 00:00:00.0	1
645	2010-08-07 00:00:00.0	1
2496	2010-08-07 00:00:00.0	1
2487	2010-08-07 00:00:00.0	2
2504	2010-08-07 00:00:00.0	1
772	2010-08-07 00:00:00.0	1
728	2010-08-07 00:00:00.0	1
271	2010-08-08 00:00:00.0	4
2534	2010-08-08 00:00:00.0	4
3087	2010-08-14 00:00:00.0	1
1827	2010-08-14 00:00:00.0	1
2518	2010-08-14 00:00:00.0	1
NULL	2010-08-14 00:00:00.0	1
2498	2010-08-14 00:00:00.0	1
1834	2010-08-14 00:00:00.0	6
1836	2010-08-14 00:00:00.0	1
19	2010-08-14 00:00:00.0	2
2416	2010-08-18 00:00:00.0	1
2412	2010-08-18 00:00:00.0	6
NULL	2010-08-18 00:00:00.0	1
2502	2010-08-18 00:00:00.0	1
2530	2010-08-18 00:00:00.0	1
2180	2010-08-18 00:00:00.0	1
2104	2010-08-18 00:00:00.0	1
2421	2010-08-18 00:00:00.0	3
NULL	2010-08-20 00:00:00.0	1
2524	2010-08-20 00:00:00.0	1
2525	2010-08-20 00:00:00.0	1
2505	2010-08-20 00:00:00.0	6
2505	2010-08-20 00:00:00.0	6
2501	2010-08-20 00:00:00.0	5
1807	2010-08-21 00:00:00.0	1
2105	2010-08-21 00:00:00.0	1
NULL	2010-08-21 00:00:00.0	2
1140	2010-08-21 00:00:00.0	6
1808	2010-08-21 00:00:00.0	2
